,Hotel_Name,Date,X,Y,Review,result
415,CherryBarPattayaพทยาไทย,พ.ค.2018,12.92667,100.953949,"Your epitome of a local bar atmosphere in a town that has no face, if you want to make friends come here","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
416,CherryBarPattayaพทยาไทย,เม.ย.2018,12.92667,100.953949,"one of the best bars i visited, girls were friendly good company and a special thanks to Adam and his mates who invited me to a midweek football game between pattaya and local rivals (what an experience)real memorable day, couldnt make the bar for my last night in pattaya so will be coming back soon and hope to meet up with some of these guys again, so a big thank you Adam","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
417,CherryBarPattayaพทยาไทย,มี.ค.2018,12.92667,100.953949,"Had a good time at the Cherry Bar. Plenty of drinks, the girls were fun and chatty, plenty of bar games.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
418,CherryBarPattayaพทยาไทย,พ.ย.2016,12.92667,100.953949,You have to have the Cheery bar in mind when looking with all the others around but worth the hunt. It's at the corner of all the bars in that area.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
419,CherryBarPattayaพทยาไทย,มิ.ย.2016,12.92667,100.953949,been drinking in the cherry bar since 2008. always frendly staff taken my kids there aswell and the staff always have time for the kids and play games with them. The owner adam often organise bar crawls and trips to the local football matches ( pattaya united). would highly recommend popping in for a drink.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
420,CherryBarPattayaพทยาไทย,ต.ค.2015,12.92667,100.953949,"Неплохой бар для того, чтобы пропустить пару пинт пива с приятелем за игрой на бильярде. Здесь не очень шумно, столики на открытом воздухе. Девушки go-go веселят гостей.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
421,CherryBarPattayaพทยาไทย,เม.ย.2015,12.92667,100.953949,"Great friendly bar where everyone knows your name.

Adam has become one of my best friends and the welcome when we arrive shows that.

If you want to know about what bars or areas are good to go to Adam is your man.

Always a gooid mix of tourists and locals frequent the bar and he has a few good pieces of eye candy working there.

If your in Pattaya stop by for a drink you will be back.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
422,CherryBarPattayaพทยาไทย,ม.ค.2020,12.92667,100.953949,Everything excellent for me to have my birthday party 🎉 The staff made everyone very welcome and the food and drinks were very good. Thanks to Adam and his lovely ladys for the special birthday 🎂 👍🏻👍🏻,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
423,CherryBarPattayaพทยาไทย,ม.ค.2019,12.92667,100.953949,ソイ・ダイアナに集まっているバービア群の中の1つで、奥の方にありました。他のバービアと同じで、カウンターに座ってビールを飲みながらカウンター越しにお店の女の子と話をしたり、ゲームをして楽しみました。,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
424,CherryBarPattayaพทยาไทย,ก.ย.2018,12.92667,100.953949,Great time spent here. Friendly and enjoyable bar inside soi Diana complex. Next to papaya go-go.reasonably priced drinks good music good host.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
425,CherryBarPattayaพทยาไทย,พ.ค.2018,12.92667,100.953949,"Your epitome of a local bar atmosphere in a town that has no face, if you want to make friends come here","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
426,CherryBarPattayaพทยาไทย,เม.ย.2018,12.92667,100.953949,"one of the best bars i visited, girls were friendly good company and a special thanks to Adam and his mates who invited me to a midweek football game between pattaya and local rivals (what an experience)real memorable day, couldnt make the bar for my last night in pattaya so will be coming back soon and hope to meet up with some of these guys again, so a big thank you Adam","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
427,CherryBarPattayaพทยาไทย,มี.ค.2018,12.92667,100.953949,"Had a good time at the Cherry Bar. Plenty of drinks, the girls were fun and chatty, plenty of bar games.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
428,CherryBarPattayaพทยาไทย,พ.ย.2016,12.92667,100.953949,You have to have the Cheery bar in mind when looking with all the others around but worth the hunt. It's at the corner of all the bars in that area.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
429,CherryBarPattayaพทยาไทย,มิ.ย.2016,12.92667,100.953949,been drinking in the cherry bar since 2008. always frendly staff taken my kids there aswell and the staff always have time for the kids and play games with them. The owner adam often organise bar crawls and trips to the local football matches ( pattaya united). would highly recommend popping in for a drink.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
430,CherryBarPattayaพทยาไทย,ต.ค.2015,12.92667,100.953949,"Неплохой бар для того, чтобы пропустить пару пинт пива с приятелем за игрой на бильярде. Здесь не очень шумно, столики на открытом воздухе. Девушки go-go веселят гостей.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
431,CherryBarPattayaพทยาไทย,เม.ย.2015,12.92667,100.953949,"Great friendly bar where everyone knows your name.

Adam has become one of my best friends and the welcome when we arrive shows that.

If you want to know about what bars or areas are good to go to Adam is your man.

Always a gooid mix of tourists and locals frequent the bar and he has a few good pieces of eye candy working there.

If your in Pattaya stop by for a drink you will be back.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
432,CherryTaxiServiceพทยาไทย,มี.ค.2021,,,"Very good service. Communication is easy and very quick. The driver was
professionel and very polite. The price from Pattaya to Bangkok was cheaper than many other drivers in Pattaya.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
433,CherryTaxiServiceพทยาไทย,ก.พ.2021,,,"Top class service, great for Pattaya to Bangkok and airport. Just call and reserve and you will be picked up or met at arrivals.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
434,CherryTaxiServiceพทยาไทย,มี.ค.2020,,,I have used Cherry Taxis on my last two visits to Thailand and would them extremely reliable both airport pick ups driver was waiting for me at arranged place I booked via email excellent service,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
435,CherryTaxiServiceพทยาไทย,ม.ค.2020,,,"Would recommend to anyone. Driver was waiting in agreed place on or arrival. Was so impressed that we booked our return journey to Bangkok with Cherry, and was the same punctual service. Will definitely use next time in Thailand .","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
436,CherryTaxiServiceพทยาไทย,ม.ค.2020,,,Great service excellent driver waiting for us on arrival at appointed time and place . I would recommend and use this service again without hesitation,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
437,CherryTaxiServiceพทยาไทย,ธ.ค.2019,,,"I have used Cherry Taxi services since I discovered it in 2018. This year I have used in for 4 trips: bkk-jomtien, jomtien-ban phe, ban phe-jomtien, jomtien-BKK and the last one will be BKK-Airport. I really like their services. Always in time, professional and liable. Recommande highly and prices are very affordable compared to other services. They always reply quickly with returning emails.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
438,CherryTaxiServiceพทยาไทย,ม.ค.2020,,,"I had 2 bookings from Bangkok and To Bangkok Airport:

The first one was alright even if they charged 1400 BAHT, may be because we decided to BKK Airpoort as our pick up location but end up picking from The Grand Palace but

The second was for the return flight and I have constantly been in touch with this guy where he suddenly increased the fair by 200 BAHT and until the morning of my flight he stopped responding to my calls and after calling from another number he refused to have my bookings.

I almost missed my flight due to his lie and had to book another cab who took us to the Airport in 1000 BAHT. I would not mark Cherry Taxi service as reliable.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
439,CherryTaxiServiceพทยาไทย,ธ.ค.2019,,,"We were to meet there driver at the meeting point at 9:30.
The telephone number they gave us did not work. I asked a Thai person working at the meeting point and they said the number is not a local number??
We waited a while thinking he might be held up in traffic. No driver.... I emailed, previously all emails were replied to within minutes. We waited 30 minutes for driver or a reply, then we got other transport. 45minutes later I get an email saying my driver is there where are you?
I had two small kids with me, which is why I booked in the first place. KIds are tired after a long flight and don`t / can`t wait.
Other reviews are good but my experience was bad, if you have things to do or a schedule to keep to or kids, USE SOMEONE ELSE.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
440,CherryTaxiServiceพทยาไทย,พ.ย.2019,,,"From Bangkok to Pattaya return . Price is very reasonable.Driver came on time, very professional manners .
I can recommend everybody.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
441,CherryTaxiServiceพทยาไทย,พ.ย.2019,,,"Cheery Taxis were very good and as we had emailed them they were waiting at the arrivals gate for us.
They also took me back to the airport at the arranged time.
Very good service will defiantly use them again thank you Cherry","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
442,ChheenaFashionพทยาไทย,ก.พ.2022,12.932566,100.88028,"בכל פעם כשאני מגיע לפעאיה
זה מקום הראשון שאני הולך להזמין בגדים

כל הבגדים שלי מגיעים מהחנות הזו
מקצוענים, נחמדים ומחירים הוגנים

אין סיבה לחפש במקום אחר
שירות מעולה","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
443,ChheenaFashionพทยาไทย,ธ.ค.2021,12.932566,100.88028,Chheena Fashion was such a nice place to get your suits done. They are fast and they fulfill your every need. The staff is so welcoming and friendly. I can definitely recommend this place!,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
444,ChheenaFashionพทยาไทย,มี.ค.2020,12.932566,100.88028,"Talk to John, great service, great selection, best tailor in town. Have made three trips and have always been terrific. Also best price in town.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
445,ChheenaFashionพทยาไทย,มี.ค.2020,12.932566,100.88028,Awesome place with great suit and tux selection. Very friendly staff and very helpful I definitely recommend this place to all who visit,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
446,ChheenaFashionพทยาไทย,ก.พ.2020,12.932566,100.88028,recently bought a suit here in pattaya good value nice materials measured me up done in 2 days very happy would recommend,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
447,ChheenaFashionพทยาไทย,มี.ค.2020,12.932566,100.88028,"Great work, great stitching. They do lots of work such as leather Jackets and plenty of suits. Awesome work and great people. Located on the way to walking street and 24 hours quick service.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
448,ChheenaFashionพทยาไทย,มี.ค.2020,12.932566,100.88028,"Quick and fast! Very good people and good atmosphere. I recommend this place. They shoes, shirts everything within 24hrs.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
449,ChheenaFashionพทยาไทย,ก.พ.2020,12.932566,100.88028,Really good experience here. John is awesome. Prices are fair and they want to make sure you get what you pay for. High quality suit and wonderful service. Will surely be back here for my tailoring needs.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
450,ChheenaFashionพทยาไทย,ก.พ.2020,12.932566,100.88028,"If you want a great tailored made suit, for an affordable price, look no further!! They sized me up and delivered in 24 hours. Five, five piece bangers!! Highly recommended.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
451,ChheenaFashionพทยาไทย,ก.พ.2020,12.932566,100.88028,I Shoped in Shop many time it was great expirince and good Service 😎 this time i got suit and some pants which fits excelant and im very happy,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
452,ChivaromeHealthmassageพทยาไทย,มี.ค.2022,12.929186,100.878036,I had a couple of fantastic massages by a lovely lady named Pat. She was excellent and I left feeling fantastic. Thank you very much Pat!,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
453,ChivaromeHealthmassageพทยาไทย,ก.ย.2020,12.929186,100.878036,"Me and the wife booked a 2hr package, 30 min scrub ; 90 min oil massage one afternoon. Scrub was not too bad (good enough) however we did not enjoy the massage at all. The spa is under the quite noisy 'entertainment' area in Royal Garden Plaza. This resulted in us spending 2 hours listening to the The girl who done me seemed to be working in slow motion, half speed at best, I've never known such a slow massage technique. It wasn't at all enjoyable, I couldn't wait for the massage to end. My wife didn't enjoy her massage at all either. We would most certainly not go back to this venue anytime in the future. In hindsight we should have returned to the 'cheap' street place we went to the previous day. We thought (wrongly) that by paying more we would have a better time.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
454,ChivaromeHealthmassageพทยาไทย,ต.ค.2019,12.929186,100.878036,Terrible place beware do not go here they have me a rash. Place was terrible and now I have to take allergy medicine since they were not careful in treating my foot calluses and touched my skin and now it burns!!! Tourists and expats stay away. Place so shady and anti-hygienic. Worse massage experience ever!!!,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
455,ChivaromeHealthmassageพทยาไทย,ก.ย.2019,12.929186,100.878036,"Souvenir of Chivarome spa (peach-oil,aloe vera,body scrub and herbal compress).
if you guys looking for the gift you can give to anyone.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
456,ChivaromeHealthmassageพทยาไทย,ส.ค.2019,12.929186,100.878036,"It is clean and tidy, and value for money. Staff are cheerful with good massage techniques. You can enjoy an afternoon there.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
457,ChivaromeHealthmassageพทยาไทย,พ.ค.2019,12.929186,100.878036,"Отличный релакс после трудного дня. Внутри прохладно, тихо, на вас никто не смотрит с улицы, что важно для меня, работники очень приветливы и делают даже больше, чем вы ожидаете! Массажисты знают своё дело!
Excellent relaxation after a hard day. Guys are great professionals! the service is excellent and the location is good. The most important thing is the price is very reasonable price.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
458,ChivaromeHealthmassageพทยาไทย,ก.พ.2019,12.929186,100.878036,"周辺のフットマッサージ屋は200バーツ。
しかし、このお店はツボ押し棒を使う場合は200バーツ、手でやる場合は250バーツ。
ちょっと高めの設定。
250バーツの手でやってもらうコースをお願いしました。
担当してくれた女性がとても上手で高くても満足出来ました。
しかし、主人の担当した人は押し方が弱かった！と言ってましたので当たり外れはあるようです。","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
459,ChivaromeHealthmassageพทยาไทย,มี.ค.2019,12.929186,100.878036,"アロママッサージは400バーツ、ただし紙ショーツはなく自前のショーツになります。バスタオルも一枚かけるだけなので、胸は施術者に晒されてしまいます。恥ずかしがりな人はアロママッサージは不向きです。
フットマッサージは200バーツで肩のマッサージもついてくるのでオススメです。","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
460,ChivaromeHealthmassageพทยาไทย,มิ.ย.2018,12.929186,100.878036,"Now we change all new armchair for foot massage, That’s why foot massage start 250 baht ... hope you guys come to “Relax” Thank you guys.","('neu', {'pos': 0.05872147509553879, 'neu': 0.9585067566936998, 'neg': 0.0076600748477336665})"
461,ChivaromeHealthmassageพทยาไทย,ม.ค.2019,12.929186,100.878036,"This was my fourth massage on my trip. The staff are friendly and do good work. The staff is also professional. Be clear on what you want done. English isn’t always understood. So, make your choice very clear.
Good massage for the price.","('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
462,ChivaromeHealthmassageพทยาไทย,มี.ค.2022,12.929186,100.878036,I had a couple of fantastic massages by a lovely lady named Pat. She was excellent and I left feeling fantastic. Thank you very much Pat!,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
463,ChivaromeHealthmassageพทยาไทย,ก.ย.2020,12.929186,100.878036,"Me and the wife booked a 2hr package, 30 min scrub ; 90 min oil massage one afternoon. Scrub was not too bad (good enough) however we did not enjoy the massage at all. The spa is under the quite noisy 'entertainment' area in Royal Garden Plaza. This resulted in us spending 2 hours listening to the The girl who done me seemed to be working in slow motion, half speed at best, I've never known such a slow massage technique. It wasn't at all enjoyable, I couldn't wait for the massage to end. My wife didn't enjoy her massage at all either. We would most certainly not go back to this venue anytime in the future. In hindsight we should have returned to the 'cheap' street place we went to the previous day. We thought (wrongly) that by paying more we would have a better time.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
464,ChivaromeHealthmassageพทยาไทย,ต.ค.2019,12.929186,100.878036,Terrible place beware do not go here they have me a rash. Place was terrible and now I have to take allergy medicine since they were not careful in treating my foot calluses and touched my skin and now it burns!!! Tourists and expats stay away. Place so shady and anti-hygienic. Worse massage experience ever!!!,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
465,ChivaromeHealthmassageพทยาไทย,ก.ย.2019,12.929186,100.878036,"Souvenir of Chivarome spa (peach-oil,aloe vera,body scrub and herbal compress).
if you guys looking for the gift you can give to anyone.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
466,ChivaromeHealthmassageพทยาไทย,ส.ค.2019,12.929186,100.878036,"It is clean and tidy, and value for money. Staff are cheerful with good massage techniques. You can enjoy an afternoon there.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
467,ChivaromeHealthmassageพทยาไทย,พ.ค.2019,12.929186,100.878036,"Отличный релакс после трудного дня. Внутри прохладно, тихо, на вас никто не смотрит с улицы, что важно для меня, работники очень приветливы и делают даже больше, чем вы ожидаете! Массажисты знают своё дело!
Excellent relaxation after a hard day. Guys are great professionals! the service is excellent and the location is good. The most important thing is the price is very reasonable price.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
468,ChivaromeHealthmassageพทยาไทย,ก.พ.2019,12.929186,100.878036,"周辺のフットマッサージ屋は200バーツ。
しかし、このお店はツボ押し棒を使う場合は200バーツ、手でやる場合は250バーツ。
ちょっと高めの設定。
250バーツの手でやってもらうコースをお願いしました。
担当してくれた女性がとても上手で高くても満足出来ました。
しかし、主人の担当した人は押し方が弱かった！と言ってましたので当たり外れはあるようです。","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
469,ChivaromeHealthmassageพทยาไทย,มี.ค.2019,12.929186,100.878036,"アロママッサージは400バーツ、ただし紙ショーツはなく自前のショーツになります。バスタオルも一枚かけるだけなので、胸は施術者に晒されてしまいます。恥ずかしがりな人はアロママッサージは不向きです。
フットマッサージは200バーツで肩のマッサージもついてくるのでオススメです。","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
470,ChivaromeHealthmassageพทยาไทย,มิ.ย.2018,12.929186,100.878036,"Now we change all new armchair for foot massage, That’s why foot massage start 250 baht ... hope you guys come to “Relax” Thank you guys.","('neu', {'pos': 0.05872147509553879, 'neu': 0.9585067566936998, 'neg': 0.0076600748477336665})"
471,ChivaromeHealthmassageพทยาไทย,ม.ค.2019,12.929186,100.878036,"This was my fourth massage on my trip. The staff are friendly and do good work. The staff is also professional. Be clear on what you want done. English isn’t always understood. So, make your choice very clear.
Good massage for the price.","('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
472,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,ก.ค.2018,12.805115,100.937927,"Se vuoi staccare dal mondo dei desideri mondani e raccoglierti in te stesso......
La Chiesa è piccola ed accogliente, puoi fermarti e adorare icone antiche della Vergine e di Cristo, e vari Santi cristiani.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
473,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,มี.ค.2018,12.805115,100.937927,"Случайно проезжая на байке, увидел православный крест отражающий свет прямо в лицо) Удивился, развернулся, подъехал ближе. Храм открыт, но никого рядом. Тихо и очень приятно. Как-будто кусочек дома. Службы по субботам","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
474,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,เม.ย.2016,12.805115,100.937927,"Мы посещаем Храм чуть больше полугода И счастливы, что у нас есть такая прекрасная возможность! В Храме находятся мощи Святого Луки, что делает его совершенно уникальным!","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
475,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,มิ.ย.2015,12.805115,100.937927,"Не раз бывали в этом месте, знакомы и с настоятелем храма отцом Дмитрием и его семьей. Прекрасное тихое место, дружная община... Самое главное - совершаются церковные Таинства, в которых христианин получает жизненные силы. При храме есть воскресная школа, проводятся занятия и со взрослыми.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
476,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,ม.ค.2016,12.805115,100.937927,"Думаю с тем количеством русских людей в городе-это просто необходимое место. Тихо, спокойно, удивительно. Это место особенно по-новому объединяет людей на неродной земле.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
477,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,ก.พ.2016,12.805115,100.937927,"Очень была удивлена если честно, когда узнала что в Паттайе есть Православная Церковь. Приход был основан в 2011 году, а освящен в 2014. Очень уютное место. Непривычно видеть пальмы вокруг храма.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
478,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,ก.พ.2016,12.805115,100.937927,"Храм построен энтузиастами в прекрасном месте под названием Baan Dusit ""Русская деревня"". Это комплекс деревень, где проживают около тысячи русских семей. Храм небольшой. Расположение спорное, поскольку в непосредственной близости располагаются теннисные корты и ресторан. Но с точки зрения архитектуры, он вписывается в ландшафт и подчеркивает принадлежность деревни к русскому сообществу. Особенно всем нравиться колокольный перезвон. Местом паломничества его не назовёшь, но для истинно верующих, которых немного, он не лишний.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
479,ChurchoftheIntercessionoftheHolyVirginบางละมงไทย,ก.พ.2015,12.805115,100.937927,"The Orthodox Church of the Intercession of the Holy Virgin was opened in 2012. It is located in one of the best pictures tourists attraction in Pattaya. You can visit it during your trip to Wat Yan complex, Silverlake and other. All are lockated in 10 mitues from the Church. The Church is not so big, but very beatifull, built in ancien russan style. It is opened every day.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
480,Cigaristaพทยาไทย,ก.ค.2019,12.88034,100.916718,"Small shop with a humidor that is almost as big as the rest of the shop. AC is on high, so prepare to wipe down when you come in from the heat. Proprietor is a smiling gent who brings his munchkin daughter whenever I went there for the last 2 years, Cigars are from all over, Cuban cigars are in there, too. I had my first Cuban cigar from there(american, here). You're looking at $30+ for anything Cuban, and the import taxes on cigars in general are very high, so bring several thousand Baht.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
481,Cigaristaพทยาไทย,มิ.ย.2019,12.88034,100.916718,"Small, but charming. Worn and with genuine patina. A place to relax with a fine cigar, take a break from the bustle of life. This is a shop for cigar lovers that has been in operation for 14 years now. There is a pleasant coach and two deep chairs where you are welcome to enjoy real Cuban cigars (and from other countries as well) selected by you from the walk-in humidor. The nice quiet lady that owns the place can advice you. Warning: the prices here are international. Not bargains. - And the place can be a bit hard to spot, especially if you move along 2nd Road in the direction towards Walking Street. Keep an eye out for Tip Plaza. That is where you'll find the blue sign of Cigarista.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
482,CliffSpaพทยาไทย,ก.ย.2019,12.923444,100.860489,การบริการประทับใจ ทำให้รู้สึกอยากกลับไปใช้บริการอีก พนักงานแนะนำอธิบายการทำทรีเมนต์แต่ละทรีเมนต์ได้ดีทำให้ง่ายต่อการตัดสินใจเลือก,"('pos', {'pos': 0.24153905457004313, 'neu': 0.2186373627046504, 'neg': 0.16847981050752694})"
483,CliffSpaพทยาไทย,ส.ค.2019,12.923444,100.860489,ประทับใจมากกับการใช้บริการครั้งแรก! ทั้งพนักงานและสถานที่ ดูแลเอาใจใส่เป็นอย่างดี มีหลายทรีทเมนต์ในเมนูที่น่าสนใจ ไว้จะกลับมาใช้บริการใหม่แน่นอนค่ะ,"('pos', {'pos': 0.6700548312522351, 'neu': 0.22223007907338307, 'neg': 0.07386908521620547})"
484,CliffSpaพทยาไทย,ก.ย.2019,12.923444,100.860489,พนักงานดูแลต้อนรับดีมาก รวมไปถึงการแนะนำผลิตภัณฑ์ต่างๆ ทำให้ตัดสินใจเลือกได้ง่ายมากขึ้น และประทับใจการนวดของที่นี้มากๆ นวดดีและทำให้รู้สึกผ่อนคลายมีเมนูหลากหลาย ครั้งหน้าถ้าเดินทางมาพัทยาต้องกลับมาใช้บริการอีกครั้งแน่นอนค่ะ,"('pos', {'pos': 0.5964146552493889, 'neu': 0.058767156128140645, 'neg': 0.16501006040082664})"
485,CliffSpaพทยาไทย,พ.ค.2019,12.923444,100.860489,ไปใช้บริการเมื่อสุดสัปดาห์ที่ผ่านมา เลยโทรเข้าไปจองล่วงหน้าก่อน เพราะคราวที่แล้วคิวแน่นมาก พนักงานให้ข้อมูลดี ตรงเวลา ไม่ต้องรอ เตรียมต้อนรับเราพร้อม ประทับใจมาก คนนวดก็เทคแคร์ดี ใส่ใจสิ่งที่ขอเป็นพิเศษ และครั้งหน้าก็จะกลับไปใช้บริการอีก,"('neu', {'pos': 0.10937706106341145, 'neu': 0.5681574686289508, 'neg': 0.08021906750009528})"
486,CliffSpaพทยาไทย,เม.ย.2019,12.923444,100.860489,พนักงานน่ารัก เรียกคุณท่านตลอด ให้คำแนะนำที่ชัดเจน จนทำให้เราเลือกทรีทเม้นท์ที่เหมาะสมกับตัวเราได้ ห้องทรีทเม้นท์ก็สะอาด เป็นส่วนตัว ทำให้ไม่เคอะเขิน พนักงานนวดก็นวดดีมาก ที่สำคัญนวดเต็มเวลาตามโปรแกรมที่ซื้อเลย ทำให้รู้สึกคุ้มค่ามากๆ เลยค่ะ,"('pos', {'pos': 0.8405896176918781, 'neu': 0.02005570265839696, 'neg': 0.2149244229909223})"
